customer_id,signup_month,activity_month,mrr,plan_tier,region
C00713,2023-11,2024-06,60.0,Starter,NA
C00713,2023-11,2024-07,60.0,Starter,NA
C00713,2023-11,2024-08,60.0,Starter,NA
C00713,2023-11,2024-09,51.0,Starter,NA
C00713,2023-11,2024-10,51.0,Starter,NA
C00713,2023-11,2024-11,51.0,Starter,NA
C00713,2023-11,2024-12,51.0,Starter,NA
C00714,2023-11,2023-11,200.0,Pro,NA
C00714,2023-11,2023-12,200.0,Pro,NA
C00714,2023-11,2024-01,200.0,Pro,NA
C00714,2023-11,2024-02,200.0,Pro,NA
C00714,2023-11,2024-03,200.0,Pro,NA
C00714,2023-11,2024-04,240.0,Pro,NA
C00714,2023-11,2024-05,288.0,Pro,NA
C00714,2023-11,2024-06,288.0,Pro,NA
C00714,2023-11,2024-07,288.0,Pro,NA
C00714,2023-11,2024-08,288.0,Pro,NA
C00715,2023-11,2023-11,50.0,Starter,EMEA
C00715,2023-11,2023-12,50.0,Starter,EMEA
C00715,2023-11,2024-01,50.0,Starter,EMEA
C00715,2023-11,2024-02,60.0,Starter,EMEA
C00715,2023-11,2024-03,60.0,Starter,EMEA
C00715,2023-11,2024-04,60.0,Starter,EMEA
C00715,2023-11,2024-05,60.0,Starter,EMEA
C00715,2023-11,2024-06,60.0,Starter,EMEA
C00715,2023-11,2024-07,60.0,Starter,EMEA
C00715,2023-11,2024-08,60.0,Starter,EMEA
C00715,2023-11,2024-09,60.0,Starter,EMEA
C00715,2023-11,2024-10,60.0,Starter,EMEA
C00715,2023-11,2024-11,60.0,Starter,EMEA
C00715,2023-11,2024-12,60.0,Starter,EMEA
C00716,2023-11,2023-11,50.0,Starter,NA
C00716,2023-11,2023-12,50.0,Starter,NA
C00716,2023-11,2024-01,50.0,Starter,NA
C00716,2023-11,2024-02,50.0,Starter,NA
C00716,2023-11,2024-03,50.0,Starter,NA
C00716,2023-11,2024-04,50.0,Starter,NA
C00716,2023-11,2024-05,50.0,Starter,NA
C00716,2023-11,2024-06,50.0,Starter,NA
C00716,2023-11,2024-07,50.0,Starter,NA
C00716,2023-11,2024-08,50.0,Starter,NA
C00716,2023-11,2024-09,50.0,Starter,NA
C00716,2023-11,2024-10,50.0,Starter,NA
C00716,2023-11,2024-11,50.0,Starter,NA
C00716,2023-11,2024-12,60.0,Starter,NA
C00717,2023-11,2023-11,200.0,Pro,NA
C00718,2023-11,2023-11,200.0,Pro,EMEA
C00718,2023-11,2023-12,240.0,Pro,EMEA
C00718,2023-11,2024-01,240.0,Pro,EMEA
C00718,2023-11,2024-02,240.0,Pro,EMEA
C00718,2023-11,2024-03,240.0,Pro,EMEA
C00718,2023-11,2024-04,240.0,Pro,EMEA
C00718,2023-11,2024-05,240.0,Pro,EMEA
C00718,2023-11,2024-06,240.0,Pro,EMEA
C00718,2023-11,2024-07,288.0,Pro,EMEA
C00718,2023-11,2024-08,288.0,Pro,EMEA
C00718,2023-11,2024-09,345.6,Pro,EMEA
C00718,2023-11,2024-10,345.6,Pro,EMEA
C00718,2023-11,2024-11,345.6,Pro,EMEA
C00718,2023-11,2024-12,293.76,Pro,EMEA
C00719,2023-11,2023-11,200.0,Pro,EMEA
C00719,2023-11,2023-12,240.0,Pro,EMEA
C00719,2023-11,2024-01,240.0,Pro,EMEA
C00719,2023-11,2024-02,288.0,Pro,EMEA
C00719,2023-11,2024-03,244.8,Pro,EMEA
C00719,2023-11,2024-04,244.8,Pro,EMEA
C00719,2023-11,2024-05,293.76,Pro,EMEA
C00719,2023-11,2024-06,293.76,Pro,EMEA
C00719,2023-11,2024-07,293.76,Pro,EMEA
C00720,2023-11,2023-11,50.0,Starter,EMEA
C00720,2023-11,2023-12,50.0,Starter,EMEA
C00720,2023-11,2024-01,50.0,Starter,EMEA
C00720,2023-11,2024-02,50.0,Starter,EMEA
C00720,2023-11,2024-03,50.0,Starter,EMEA
C00720,2023-11,2024-04,50.0,Starter,EMEA
C00720,2023-11,2024-05,50.0,Starter,EMEA
C00720,2023-11,2024-06,50.0,Starter,EMEA
C00720,2023-11,2024-07,50.0,Starter,EMEA
C00720,2023-11,2024-08,50.0,Starter,EMEA
C00720,2023-11,2024-09,60.0,Starter,EMEA
C00720,2023-11,2024-10,60.0,Starter,EMEA
C00720,2023-11,2024-11,60.0,Starter,EMEA
C00720,2023-11,2024-12,72.0,Starter,EMEA
C00721,2023-11,2023-11,200.0,Pro,EMEA
C00721,2023-11,2023-12,200.0,Pro,EMEA
C00721,2023-11,2024-01,240.0,Pro,EMEA
C00721,2023-11,2024-02,288.0,Pro,EMEA
C00721,2023-11,2024-03,288.0,Pro,EMEA
C00721,2023-11,2024-04,345.6,Pro,EMEA
C00721,2023-11,2024-05,345.6,Pro,EMEA
C00721,2023-11,2024-06,414.72,Pro,EMEA
C00721,2023-11,2024-07,414.72,Pro,EMEA
C00721,2023-11,2024-08,414.72,Pro,EMEA
C00721,2023-11,2024-09,414.72,Pro,EMEA
C00721,2023-11,2024-10,414.72,Pro,EMEA
C00721,2023-11,2024-11,497.66,Pro,EMEA
C00721,2023-11,2024-12,497.66,Pro,EMEA
C00722,2023-11,2023-11,50.0,Starter,APAC
C00722,2023-11,2023-12,50.0,Starter,APAC
C00722,2023-11,2024-01,50.0,Starter,APAC
C00722,2023-11,2024-02,50.0,Starter,APAC
C00722,2023-11,2024-03,50.0,Starter,APAC
C00722,2023-11,2024-04,50.0,Starter,APAC
C00722,2023-11,2024-05,50.0,Starter,APAC
C00722,2023-11,2024-06,50.0,Starter,APAC
C00722,2023-11,2024-07,50.0,Starter,APAC
C00722,2023-11,2024-08,50.0,Starter,APAC
C00722,2023-11,2024-09,50.0,Starter,APAC
C00722,2023-11,2024-10,60.0,Starter,APAC
C00722,2023-11,2024-11,72.0,Starter,APAC
C00722,2023-11,2024-12,72.0,Starter,APAC
C00723,2023-11,2023-11,50.0,Starter,EMEA
C00723,2023-11,2023-12,50.0,Starter,EMEA
C00723,2023-11,2024-01,50.0,Starter,EMEA
C00723,2023-11,2024-02,50.0,Starter,EMEA
C00723,2023-11,2024-03,50.0,Starter,EMEA
C00723,2023-11,2024-04,50.0,Starter,EMEA
C00723,2023-11,2024-05,50.0,Starter,EMEA
C00723,2023-11,2024-06,50.0,Starter,EMEA
C00723,2023-11,2024-07,50.0,Starter,EMEA
C00723,2023-11,2024-08,50.0,Starter,EMEA
C00723,2023-11,2024-09,50.0,Starter,EMEA
C00723,2023-11,2024-10,50.0,Starter,EMEA
C00723,2023-11,2024-11,50.0,Starter,EMEA
C00723,2023-11,2024-12,50.0,Starter,EMEA
C00724,2023-11,2023-11,200.0,Pro,NA
C00724,2023-11,2023-12,200.0,Pro,NA
C00724,2023-11,2024-01,200.0,Pro,NA
C00724,2023-11,2024-02,200.0,Pro,NA
C00724,2023-11,2024-03,200.0,Pro,NA
C00724,2023-11,2024-04,200.0,Pro,NA
C00724,2023-11,2024-05,240.0,Pro,NA
C00724,2023-11,2024-06,240.0,Pro,NA
C00724,2023-11,2024-07,288.0,Pro,NA
C00724,2023-11,2024-08,244.8,Pro,NA
C00724,2023-11,2024-09,244.8,Pro,NA
C00724,2023-11,2024-10,244.8,Pro,NA
C00724,2023-11,2024-11,293.76,Pro,NA
C00724,2023-11,2024-12,293.76,Pro,NA
C00725,2023-11,2023-11,200.0,Pro,NA
C00725,2023-11,2023-12,200.0,Pro,NA
C00725,2023-11,2024-01,170.0,Pro,NA
C00725,2023-11,2024-02,204.0,Pro,NA
C00725,2023-11,2024-03,204.0,Pro,NA
C00725,2023-11,2024-04,204.0,Pro,NA
C00725,2023-11,2024-05,204.0,Pro,NA
C00725,2023-11,2024-06,204.0,Pro,NA
C00725,2023-11,2024-07,204.0,Pro,NA
C00725,2023-11,2024-08,204.0,Pro,NA
C00725,2023-11,2024-09,204.0,Pro,NA
C00725,2023-11,2024-10,204.0,Pro,NA
C00725,2023-11,2024-11,204.0,Pro,NA
C00725,2023-11,2024-12,204.0,Pro,NA
C00726,2023-11,2023-11,50.0,Starter,EMEA
C00726,2023-11,2023-12,50.0,Starter,EMEA
C00726,2023-11,2024-01,50.0,Starter,EMEA
C00726,2023-11,2024-02,60.0,Starter,EMEA
C00726,2023-11,2024-03,60.0,Starter,EMEA
C00726,2023-11,2024-04,60.0,Starter,EMEA
C00726,2023-11,2024-05,60.0,Starter,EMEA
C00726,2023-11,2024-06,60.0,Starter,EMEA
C00726,2023-11,2024-07,60.0,Starter,EMEA
C00726,2023-11,2024-08,60.0,Starter,EMEA
C00726,2023-11,2024-09,60.0,Starter,EMEA
C00726,2023-11,2024-10,60.0,Starter,EMEA
C00726,2023-11,2024-11,72.0,Starter,EMEA
C00726,2023-11,2024-12,72.0,Starter,EMEA
C00727,2023-11,2023-11,50.0,Starter,NA
C00727,2023-11,2023-12,50.0,Starter,NA
C00727,2023-11,2024-01,50.0,Starter,NA
C00727,2023-11,2024-02,60.0,Starter,NA
C00727,2023-11,2024-03,60.0,Starter,NA
C00727,2023-11,2024-04,60.0,Starter,NA
C00727,2023-11,2024-05,60.0,Starter,NA
C00727,2023-11,2024-06,72.0,Starter,NA
C00727,2023-11,2024-07,72.0,Starter,NA
C00727,2023-11,2024-08,72.0,Starter,NA
C00727,2023-11,2024-09,86.4,Starter,NA
C00727,2023-11,2024-10,86.4,Starter,NA
C00727,2023-11,2024-11,86.4,Starter,NA
C00727,2023-11,2024-12,86.4,Starter,NA
C00728,2023-11,2023-11,50.0,Starter,APAC
C00728,2023-11,2023-12,50.0,Starter,APAC
C00728,2023-11,2024-01,50.0,Starter,APAC
C00728,2023-11,2024-02,60.0,Starter,APAC
C00728,2023-11,2024-03,72.0,Starter,APAC
C00728,2023-11,2024-04,86.4,Starter,APAC
C00728,2023-11,2024-05,86.4,Starter,APAC
C00728,2023-11,2024-06,86.4,Starter,APAC
C00728,2023-11,2024-07,86.4,Starter,APAC
C00728,2023-11,2024-08,103.68,Starter,APAC
C00728,2023-11,2024-09,103.68,Starter,APAC
C00728,2023-11,2024-10,88.13,Starter,APAC
C00728,2023-11,2024-11,88.13,Starter,APAC
C00728,2023-11,2024-12,88.13,Starter,APAC
C00729,2023-11,2023-11,200.0,Pro,APAC
C00729,2023-11,2023-12,240.0,Pro,APAC
C00729,2023-11,2024-01,240.0,Pro,APAC
C00729,2023-11,2024-02,240.0,Pro,APAC
C00729,2023-11,2024-03,288.0,Pro,APAC
C00729,2023-11,2024-04,288.0,Pro,APAC
C00729,2023-11,2024-05,288.0,Pro,APAC
C00729,2023-11,2024-06,345.6,Pro,APAC
C00729,2023-11,2024-07,345.6,Pro,APAC
C00729,2023-11,2024-08,345.6,Pro,APAC
C00729,2023-11,2024-09,345.6,Pro,APAC
C00729,2023-11,2024-10,345.6,Pro,APAC
C00729,2023-11,2024-11,414.72,Pro,APAC
C00729,2023-11,2024-12,414.72,Pro,APAC
C00730,2023-11,2023-11,50.0,Starter,EMEA
C00730,2023-11,2023-12,60.0,Starter,EMEA
C00730,2023-11,2024-01,60.0,Starter,EMEA
C00730,2023-11,2024-02,60.0,Starter,EMEA
C00730,2023-11,2024-03,60.0,Starter,EMEA
C00730,2023-11,2024-04,60.0,Starter,EMEA
C00730,2023-11,2024-05,60.0,Starter,EMEA
C00730,2023-11,2024-06,60.0,Starter,EMEA
C00730,2023-11,2024-07,60.0,Starter,EMEA
C00730,2023-11,2024-08,60.0,Starter,EMEA
C00731,2023-11,2023-11,200.0,Pro,LATAM
C00731,2023-11,2023-12,200.0,Pro,LATAM
C00731,2023-11,2024-01,200.0,Pro,LATAM
C00731,2023-11,2024-02,240.0,Pro,LATAM
C00731,2023-11,2024-03,240.0,Pro,LATAM
C00731,2023-11,2024-04,288.0,Pro,LATAM
C00731,2023-11,2024-05,288.0,Pro,LATAM
C00731,2023-11,2024-06,288.0,Pro,LATAM
C00732,2023-11,2023-11,200.0,Pro,EMEA
C00732,2023-11,2023-12,200.0,Pro,EMEA
C00732,2023-11,2024-01,200.0,Pro,EMEA
C00732,2023-11,2024-02,200.0,Pro,EMEA
C00732,2023-11,2024-03,200.0,Pro,EMEA
C00732,2023-11,2024-04,200.0,Pro,EMEA
C00732,2023-11,2024-05,200.0,Pro,EMEA
C00732,2023-11,2024-06,200.0,Pro,EMEA
C00732,2023-11,2024-07,200.0,Pro,EMEA
C00732,2023-11,2024-08,200.0,Pro,EMEA
C00732,2023-11,2024-09,200.0,Pro,EMEA
C00732,2023-11,2024-10,200.0,Pro,EMEA
C00732,2023-11,2024-11,200.0,Pro,EMEA
C00732,2023-11,2024-12,200.0,Pro,EMEA
C00733,2023-11,2023-11,50.0,Starter,NA
C00733,2023-11,2023-12,60.0,Starter,NA
C00733,2023-11,2024-01,60.0,Starter,NA
C00733,2023-11,2024-02,60.0,Starter,NA
C00733,2023-11,2024-03,60.0,Starter,NA
C00733,2023-11,2024-04,60.0,Starter,NA
C00733,2023-11,2024-05,51.0,Starter,NA
C00733,2023-11,2024-06,51.0,Starter,NA
C00733,2023-11,2024-07,51.0,Starter,NA
C00733,2023-11,2024-08,51.0,Starter,NA
C00733,2023-11,2024-09,51.0,Starter,NA
C00733,2023-11,2024-10,51.0,Starter,NA
C00733,2023-11,2024-11,61.2,Starter,NA
C00733,2023-11,2024-12,61.2,Starter,NA
C00734,2023-11,2023-11,50.0,Starter,NA
C00734,2023-11,2023-12,60.0,Starter,NA
C00734,2023-11,2024-01,60.0,Starter,NA
C00734,2023-11,2024-02,60.0,Starter,NA
C00734,2023-11,2024-03,60.0,Starter,NA
C00734,2023-11,2024-04,60.0,Starter,NA
C00734,2023-11,2024-05,51.0,Starter,NA
C00734,2023-11,2024-06,43.35,Starter,NA
C00734,2023-11,2024-07,52.02,Starter,NA
C00734,2023-11,2024-08,62.42,Starter,NA
C00734,2023-11,2024-09,74.91,Starter,NA
C00734,2023-11,2024-10,89.89,Starter,NA
C00735,2023-11,2023-11,200.0,Pro,EMEA
C00736,2023-11,2023-11,800.0,Enterprise,EMEA
C00736,2023-11,2023-12,800.0,Enterprise,EMEA
C00736,2023-11,2024-01,800.0,Enterprise,EMEA
C00736,2023-11,2024-02,800.0,Enterprise,EMEA
C00736,2023-11,2024-03,800.0,Enterprise,EMEA
C00736,2023-11,2024-04,800.0,Enterprise,EMEA
C00736,2023-11,2024-05,800.0,Enterprise,EMEA
C00736,2023-11,2024-06,960.0,Enterprise,EMEA
C00736,2023-11,2024-07,960.0,Enterprise,EMEA
C00736,2023-11,2024-08,960.0,Enterprise,EMEA
C00736,2023-11,2024-09,1152.0,Enterprise,EMEA
C00736,2023-11,2024-10,1152.0,Enterprise,EMEA
C00736,2023-11,2024-11,1152.0,Enterprise,EMEA
C00736,2023-11,2024-12,1152.0,Enterprise,EMEA
C00737,2023-11,2023-11,200.0,Pro,NA
C00737,2023-11,2023-12,200.0,Pro,NA
C00737,2023-11,2024-01,200.0,Pro,NA
C00737,2023-11,2024-02,200.0,Pro,NA
C00737,2023-11,2024-03,200.0,Pro,NA
C00737,2023-11,2024-04,200.0,Pro,NA
C00737,2023-11,2024-05,170.0,Pro,NA
C00737,2023-11,2024-06,170.0,Pro,NA
C00737,2023-11,2024-07,170.0,Pro,NA
C00737,2023-11,2024-08,170.0,Pro,NA
C00737,2023-11,2024-09,170.0,Pro,NA
C00737,2023-11,2024-10,170.0,Pro,NA
C00737,2023-11,2024-11,170.0,Pro,NA
C00737,2023-11,2024-12,170.0,Pro,NA
C00738,2023-11,2023-11,200.0,Pro,EMEA
C00739,2023-11,2023-11,800.0,Enterprise,APAC
C00739,2023-11,2023-12,800.0,Enterprise,APAC
C00739,2023-11,2024-01,800.0,Enterprise,APAC
C00739,2023-11,2024-02,680.0,Enterprise,APAC
C00739,2023-11,2024-03,680.0,Enterprise,APAC
C00739,2023-11,2024-04,680.0,Enterprise,APAC
C00739,2023-11,2024-05,680.0,Enterprise,APAC
C00739,2023-11,2024-06,816.0,Enterprise,APAC
C00739,2023-11,2024-07,816.0,Enterprise,APAC
C00739,2023-11,2024-08,816.0,Enterprise,APAC
C00739,2023-11,2024-09,979.2,Enterprise,APAC
C00739,2023-11,2024-10,979.2,Enterprise,APAC
C00739,2023-11,2024-11,979.2,Enterprise,APAC
C00739,2023-11,2024-12,979.2,Enterprise,APAC
C00740,2023-11,2023-11,50.0,Starter,NA
C00740,2023-11,2023-12,50.0,Starter,NA
C00740,2023-11,2024-01,50.0,Starter,NA
C00740,2023-11,2024-02,50.0,Starter,NA
C00740,2023-11,2024-03,50.0,Starter,NA
C00740,2023-11,2024-04,50.0,Starter,NA
C00740,2023-11,2024-05,60.0,Starter,NA
C00741,2023-11,2023-11,200.0,Pro,EMEA
C00741,2023-11,2023-12,200.0,Pro,EMEA
C00741,2023-11,2024-01,170.0,Pro,EMEA
C00741,2023-11,2024-02,170.0,Pro,EMEA
C00741,2023-11,2024-03,170.0,Pro,EMEA
C00741,2023-11,2024-04,144.5,Pro,EMEA
C00741,2023-11,2024-05,144.5,Pro,EMEA
C00741,2023-11,2024-06,173.4,Pro,EMEA
C00741,2023-11,2024-07,173.4,Pro,EMEA
C00741,2023-11,2024-08,208.08,Pro,EMEA
C00741,2023-11,2024-09,208.08,Pro,EMEA
C00741,2023-11,2024-10,208.08,Pro,EMEA
C00742,2023-11,2023-11,200.0,Pro,NA
C00742,2023-11,2023-12,200.0,Pro,NA
C00742,2023-11,2024-01,240.0,Pro,NA
C00742,2023-11,2024-02,288.0,Pro,NA
C00742,2023-11,2024-03,244.8,Pro,NA
C00742,2023-11,2024-04,244.8,Pro,NA
C00742,2023-11,2024-05,293.76,Pro,NA
C00742,2023-11,2024-06,293.76,Pro,NA
C00742,2023-11,2024-07,293.76,Pro,NA
C00742,2023-11,2024-08,293.76,Pro,NA
C00742,2023-11,2024-09,352.51,Pro,NA
C00742,2023-11,2024-10,423.01,Pro,NA
C00742,2023-11,2024-11,507.62,Pro,NA
C00742,2023-11,2024-12,609.14,Pro,NA
C00743,2023-12,2023-12,800.0,Enterprise,NA
C00743,2023-12,2024-01,800.0,Enterprise,NA
C00743,2023-12,2024-02,800.0,Enterprise,NA
C00743,2023-12,2024-03,800.0,Enterprise,NA
C00743,2023-12,2024-04,960.0,Enterprise,NA
C00743,2023-12,2024-05,960.0,Enterprise,NA
C00743,2023-12,2024-06,960.0,Enterprise,NA
C00743,2023-12,2024-07,960.0,Enterprise,NA
C00743,2023-12,2024-08,960.0,Enterprise,NA
C00743,2023-12,2024-09,816.0,Enterprise,NA
C00743,2023-12,2024-10,816.0,Enterprise,NA
C00743,2023-12,2024-11,816.0,Enterprise,NA
C00743,2023-12,2024-12,816.0,Enterprise,NA
C00744,2023-12,2023-12,800.0,Enterprise,LATAM
C00744,2023-12,2024-01,680.0,Enterprise,LATAM
C00744,2023-12,2024-02,680.0,Enterprise,LATAM
C00744,2023-12,2024-03,680.0,Enterprise,LATAM
C00744,2023-12,2024-04,680.0,Enterprise,LATAM
C00744,2023-12,2024-05,680.0,Enterprise,LATAM
C00744,2023-12,2024-06,680.0,Enterprise,LATAM
C00744,2023-12,2024-07,680.0,Enterprise,LATAM
C00744,2023-12,2024-08,680.0,Enterprise,LATAM
C00744,2023-12,2024-09,680.0,Enterprise,LATAM
C00744,2023-12,2024-10,816.0,Enterprise,LATAM
C00744,2023-12,2024-11,979.2,Enterprise,LATAM
C00744,2023-12,2024-12,979.2,Enterprise,LATAM
C00745,2023-12,2023-12,200.0,Pro,NA
C00745,2023-12,2024-01,200.0,Pro,NA
C00745,2023-12,2024-02,240.0,Pro,NA
C00745,2023-12,2024-03,240.0,Pro,NA
C00745,2023-12,2024-04,240.0,Pro,NA
C00745,2023-12,2024-05,240.0,Pro,NA
C00745,2023-12,2024-06,204.0,Pro,NA
C00745,2023-12,2024-07,204.0,Pro,NA
C00745,2023-12,2024-08,204.0,Pro,NA
C00745,2023-12,2024-09,173.4,Pro,NA
C00745,2023-12,2024-10,208.08,Pro,NA
C00745,2023-12,2024-11,208.08,Pro,NA
C00745,2023-12,2024-12,208.08,Pro,NA
C00746,2023-12,2023-12,800.0,Enterprise,APAC
C00746,2023-12,2024-01,960.0,Enterprise,APAC
C00746,2023-12,2024-02,960.0,Enterprise,APAC
C00746,2023-12,2024-03,960.0,Enterprise,APAC
C00746,2023-12,2024-04,1152.0,Enterprise,APAC
C00746,2023-12,2024-05,1152.0,Enterprise,APAC
C00746,2023-12,2024-06,1152.0,Enterprise,APAC
C00746,2023-12,2024-07,1152.0,Enterprise,APAC
C00746,2023-12,2024-08,1152.0,Enterprise,APAC
C00746,2023-12,2024-09,1152.0,Enterprise,APAC
C00746,2023-12,2024-10,1382.4,Enterprise,APAC
C00746,2023-12,2024-11,1658.88,Enterprise,APAC
C00746,2023-12,2024-12,1658.88,Enterprise,APAC
C00747,2023-12,2023-12,50.0,Starter,NA
C00747,2023-12,2024-01,50.0,Starter,NA
C00747,2023-12,2024-02,50.0,Starter,NA
C00747,2023-12,2024-03,50.0,Starter,NA
C00747,2023-12,2024-04,50.0,Starter,NA
C00747,2023-12,2024-05,50.0,Starter,NA
C00747,2023-12,2024-06,50.0,Starter,NA
C00747,2023-12,2024-07,50.0,Starter,NA
C00747,2023-12,2024-08,60.0,Starter,NA
C00747,2023-12,2024-09,51.0,Starter,NA
C00747,2023-12,2024-10,51.0,Starter,NA
C00747,2023-12,2024-11,51.0,Starter,NA
C00747,2023-12,2024-12,51.0,Starter,NA
C00748,2023-12,2023-12,50.0,Starter,NA
C00748,2023-12,2024-01,60.0,Starter,NA
C00748,2023-12,2024-02,60.0,Starter,NA
C00748,2023-12,2024-03,60.0,Starter,NA
C00748,2023-12,2024-04,60.0,Starter,NA
C00748,2023-12,2024-05,60.0,Starter,NA
C00748,2023-12,2024-06,72.0,Starter,NA
C00748,2023-12,2024-07,72.0,Starter,NA
C00748,2023-12,2024-08,72.0,Starter,NA
C00748,2023-12,2024-09,72.0,Starter,NA
C00748,2023-12,2024-10,72.0,Starter,NA
C00749,2023-12,2023-12,50.0,Starter,NA
C00749,2023-12,2024-01,60.0,Starter,NA
C00749,2023-12,2024-02,72.0,Starter,NA
C00749,2023-12,2024-03,72.0,Starter,NA
C00749,2023-12,2024-04,72.0,Starter,NA
C00749,2023-12,2024-05,72.0,Starter,NA
C00749,2023-12,2024-06,72.0,Starter,NA
C00749,2023-12,2024-07,72.0,Starter,NA
C00749,2023-12,2024-08,86.4,Starter,NA
C00749,2023-12,2024-09,86.4,Starter,NA
C00749,2023-12,2024-10,103.68,Starter,NA
C00749,2023-12,2024-11,103.68,Starter,NA
C00749,2023-12,2024-12,103.68,Starter,NA
C00750,2023-12,2023-12,50.0,Starter,NA
C00750,2023-12,2024-01,50.0,Starter,NA
C00750,2023-12,2024-02,50.0,Starter,NA
C00750,2023-12,2024-03,60.0,Starter,NA
C00750,2023-12,2024-04,72.0,Starter,NA
C00750,2023-12,2024-05,72.0,Starter,NA
C00750,2023-12,2024-06,86.4,Starter,NA
C00750,2023-12,2024-07,86.4,Starter,NA
C00750,2023-12,2024-08,103.68,Starter,NA
C00750,2023-12,2024-09,124.42,Starter,NA
C00750,2023-12,2024-10,124.42,Starter,NA
C00750,2023-12,2024-11,149.3,Starter,NA
C00750,2023-12,2024-12,149.3,Starter,NA
C00751,2023-12,2023-12,200.0,Pro,NA
C00751,2023-12,2024-01,200.0,Pro,NA
C00751,2023-12,2024-02,200.0,Pro,NA
C00751,2023-12,2024-03,200.0,Pro,NA
C00751,2023-12,2024-04,240.0,Pro,NA
C00751,2023-12,2024-05,240.0,Pro,NA
C00751,2023-12,2024-06,288.0,Pro,NA
C00751,2023-12,2024-07,345.6,Pro,NA
C00751,2023-12,2024-08,345.6,Pro,NA
C00751,2023-12,2024-09,345.6,Pro,NA
C00751,2023-12,2024-10,345.6,Pro,NA
C00751,2023-12,2024-11,345.6,Pro,NA
C00751,2023-12,2024-12,345.6,Pro,NA
C00752,2023-12,2023-12,200.0,Pro,NA
C00752,2023-12,2024-01,200.0,Pro,NA
C00752,2023-12,2024-02,240.0,Pro,NA
C00752,2023-12,2024-03,240.0,Pro,NA
C00752,2023-12,2024-04,240.0,Pro,NA
C00752,2023-12,2024-05,240.0,Pro,NA
C00752,2023-12,2024-06,240.0,Pro,NA
C00752,2023-12,2024-07,240.0,Pro,NA
C00752,2023-12,2024-08,288.0,Pro,NA
C00752,2023-12,2024-09,288.0,Pro,NA
C00752,2023-12,2024-10,288.0,Pro,NA
C00752,2023-12,2024-11,288.0,Pro,NA
C00752,2023-12,2024-12,288.0,Pro,NA
C00753,2023-12,2023-12,50.0,Starter,NA
C00753,2023-12,2024-01,50.0,Starter,NA
C00753,2023-12,2024-02,42.5,Starter,NA
C00753,2023-12,2024-03,42.5,Starter,NA
C00753,2023-12,2024-04,51.0,Starter,NA
C00753,2023-12,2024-05,51.0,Starter,NA
C00753,2023-12,2024-06,51.0,Starter,NA
C00753,2023-12,2024-07,51.0,Starter,NA
C00753,2023-12,2024-08,51.0,Starter,NA
C00753,2023-12,2024-09,61.2,Starter,NA
C00753,2023-12,2024-10,73.44,Starter,NA
C00753,2023-12,2024-11,62.42,Starter,NA
C00753,2023-12,2024-12,62.42,Starter,NA
C00754,2023-12,2023-12,200.0,Pro,NA
C00754,2023-12,2024-01,200.0,Pro,NA
C00754,2023-12,2024-02,240.0,Pro,NA
C00754,2023-12,2024-03,240.0,Pro,NA
C00754,2023-12,2024-04,288.0,Pro,NA
C00754,2023-12,2024-05,288.0,Pro,NA
C00754,2023-12,2024-06,288.0,Pro,NA
C00754,2023-12,2024-07,288.0,Pro,NA
C00754,2023-12,2024-08,288.0,Pro,NA
C00754,2023-12,2024-09,288.0,Pro,NA
C00754,2023-12,2024-10,288.0,Pro,NA
C00754,2023-12,2024-11,288.0,Pro,NA
C00754,2023-12,2024-12,288.0,Pro,NA
C00755,2023-12,2023-12,800.0,Enterprise,APAC
C00755,2023-12,2024-01,800.0,Enterprise,APAC
C00755,2023-12,2024-02,800.0,Enterprise,APAC
C00755,2023-12,2024-03,800.0,Enterprise,APAC
C00755,2023-12,2024-04,800.0,Enterprise,APAC
C00755,2023-12,2024-05,800.0,Enterprise,APAC
C00755,2023-12,2024-06,800.0,Enterprise,APAC
C00755,2023-12,2024-07,960.0,Enterprise,APAC
C00755,2023-12,2024-08,1152.0,Enterprise,APAC
C00755,2023-12,2024-09,1152.0,Enterprise,APAC
C00755,2023-12,2024-10,1152.0,Enterprise,APAC
C00755,2023-12,2024-11,1152.0,Enterprise,APAC
C00755,2023-12,2024-12,1382.4,Enterprise,APAC
C00756,2023-12,2023-12,200.0,Pro,APAC
C00756,2023-12,2024-01,200.0,Pro,APAC
C00756,2023-12,2024-02,200.0,Pro,APAC
C00756,2023-12,2024-03,200.0,Pro,APAC
C00756,2023-12,2024-04,200.0,Pro,APAC
C00756,2023-12,2024-05,200.0,Pro,APAC
C00756,2023-12,2024-06,200.0,Pro,APAC
C00756,2023-12,2024-07,200.0,Pro,APAC
C00756,2023-12,2024-08,240.0,Pro,APAC
C00756,2023-12,2024-09,240.0,Pro,APAC
C00756,2023-12,2024-10,240.0,Pro,APAC
C00756,2023-12,2024-11,240.0,Pro,APAC
C00756,2023-12,2024-12,240.0,Pro,APAC
C00757,2023-12,2023-12,50.0,Starter,EMEA
C00757,2023-12,2024-01,50.0,Starter,EMEA
C00758,2023-12,2023-12,50.0,Starter,EMEA
C00758,2023-12,2024-01,50.0,Starter,EMEA
C00758,2023-12,2024-02,50.0,Starter,EMEA
C00758,2023-12,2024-03,60.0,Starter,EMEA
C00758,2023-12,2024-04,72.0,Starter,EMEA
C00758,2023-12,2024-05,72.0,Starter,EMEA
C00758,2023-12,2024-06,72.0,Starter,EMEA
